ID,Area,Longitude,Latitude
0,四海镇_110119106000,116.32561,40.503705
1,四海镇_110119106000,116.325033,40.503763
2,四海镇_110119106000,116.331188,40.506771
3,四海镇_110119106000,116.33168,40.507006
4,四海镇_110119106000,116.334105,40.507493
5,四海镇_110119106000,116.333566,40.507309
6,四海镇_110119106000,116.333487,40.527644
7,四海镇_110119106000,116.333941,40.527912
8,四海镇_110119106000,116.334061,40.568978
9,四海镇_110119106000,116.333568,40.568737
10,四海镇_110119106000,116.335662,40.55707
11,四海镇_110119106000,116.335103,40.556946
12,四海镇_110119106000,116.336153,40.56674
13,四海镇_110119106000,116.335667,40.566487
14,四海镇_110119106000,116.336365,40.564882
15,四海镇_110119106000,116.336045,40.565256
16,四海镇_110119106000,116.335736,40.565639
17,四海镇_110119106000,116.335447,40.566031
18,四海镇_110119106000,116.336203,40.502424
19,四海镇_110119106000,116.33672,40.502632
20,四海镇_110119106000,116.336973,40.529642
21,四海镇_110119106000,116.3364,40.529536
22,四海镇_110119106000,116.336482,40.559241
23,四海镇_110119106000,116.336332,40.559677
24,四海镇_110119106000,116.337785,40.508319
25,四海镇_110119106000,116.33723,40.508172
26,四海镇_110119106000,116.341535,40.531867
27,四海镇_110119106000,116.341159,40.531519
28,四海镇_110119106000,116.340715,40.531228
29,四海镇_110119106000,116.340197,40.531016
30,四海镇_110119106000,116.33966,40.53083
31,四海镇_110119106000,116.339106,40.530676
32,四海镇_110119106000,116.338549,40.530528
33,四海镇_110119106000,116.337965,40.530498
34,四海镇_110119106000,116.339577,40.558428
35,四海镇_110119106000,116.339029,40.55827
36,四海镇_110119106000,116.338471,40.558123
37,四海镇_110119106000,116.338928,40.505348
38,四海镇_110119106000,116.338972,40.505796
39,四海镇_110119106000,116.338513,40.562817
40,四海镇_110119106000,116.33901,40.562575
41,四海镇_110119106000,116.341296,40.523269
42,四海镇_110119106000,116.341494,40.522856
43,四海镇_110119106000,116.344044,40.537446
44,四海镇_110119106000,116.343464,40.537368
45,四海镇_110119106000,116.342881,40.5373
46,四海镇_110119106000,116.342297,40.537236
47,四海镇_110119106000,116.341719,40.537147
48,四海镇_110119106000,116.342071,40.561701
49,四海镇_110119106000,116.342445,40.561354
50,四海镇_110119106000,116.342781,40.560985
51,四海镇_110119106000,116.343164,40.560647
52,四海镇_110119106000,116.342697,40.533162
53,四海镇_110119106000,116.343251,40.533317
54,四海镇_110119106000,116.344032,40.558308
55,四海镇_110119106000,116.343446,40.558331
56,四海镇_110119106000,116.342914,40.558522
57,四海镇_110119106000,116.343456,40.509893
58,四海镇_110119106000,116.343136,40.510269
59,四海镇_110119106000,116.343456,40.509893
60,四海镇_110119106000,116.343248,40.509474
61,四海镇_110119106000,116.343535,40.533472
62,四海镇_110119106000,116.343783,40.533881
63,四海镇_110119106000,116.343384,40.560543
64,四海镇_110119106000,116.343495,40.559956
65,四海镇_110119106000,116.34353,40.560403
66,四海镇_110119106000,116.344032,40.558308
67,四海镇_110119106000,116.344057,40.558755
68,四海镇_110119106000,116.343858,40.559177
69,四海镇_110119106000,116.343648,40.559596
70,四海镇_110119106000,116.343505,40.560516
71,四海镇_110119106000,116.343665,40.560629
72,四海镇_110119106000,116.343905,40.561037
73,四海镇_110119106000,116.34398,40.561483
74,四海镇_110119106000,116.344054,40.561928
75,四海镇_110119106000,116.344357,40.562314
76,四海镇_110119106000,116.344044,40.537446
77,四海镇_110119106000,116.344591,40.537276
78,四海镇_110119106000,116.344623,40.537266
79,四海镇_110119106000,116.344649,40.53592
80,四海镇_110119106000,116.344917,40.536321
81,四海镇_110119106000,116.344771,40.535015
82,四海镇_110119106000,116.344709,40.535462
83,四海镇_110119106000,116.344649,40.53591
84,四海镇_110119106000,116.344425,40.562417
85,四海镇_110119106000,116.344572,40.562853
86,四海镇_110119106000,116.344718,40.56329
87,四海镇_110119106000,116.344865,40.563726
88,四海镇_110119106000,116.344955,40.536384
89,四海镇_110119106000,116.345201,40.536792
90,四海镇_110119106000,116.345115,40.53722
91,四海镇_110119106000,116.345616,40.537456
