ID,Area,Longitude,Latitude
0,东坝地区_110105039000,116.509091,39.968337
1,东坝地区_110105039000,116.508597,39.968579
2,东坝地区_110105039000,116.509091,39.968337
3,东坝地区_110105039000,116.508507,39.968301
4,东坝地区_110105039000,116.508429,39.967929
5,东坝地区_110105039000,116.509013,39.967959
6,东坝地区_110105039000,116.509598,39.967984
7,东坝地区_110105039000,116.508462,39.967551
8,东坝地区_110105039000,116.509036,39.967637
9,东坝地区_110105039000,116.509612,39.967719
10,东坝地区_110105039000,116.510188,39.967801
11,东坝地区_110105039000,116.509942,39.966828
12,东坝地区_110105039000,116.50936,39.966878
13,东坝地区_110105039000,116.508782,39.966948
14,东坝地区_110105039000,116.508644,39.96569
15,东坝地区_110105039000,116.509193,39.965845
16,东坝地区_110105039000,116.509352,39.96532
17,东坝地区_110105039000,116.508826,39.965123
18,东坝地区_110105039000,116.50983,39.967994
19,东坝地区_110105039000,116.509337,39.968237
20,东坝地区_110105039000,116.509618,39.965819
21,东坝地区_110105039000,116.509396,39.965402
22,东坝地区_110105039000,116.509352,39.96532
23,东坝地区_110105039000,116.50938,39.96487
24,东坝地区_110105039000,116.509401,39.96442
25,东坝地区_110105039000,116.509403,39.96434
26,东坝地区_110105039000,116.509942,39.966828
27,东坝地区_110105039000,116.509731,39.966408
28,东坝地区_110105039000,116.509609,39.965968
29,东坝地区_110105039000,116.509618,39.965819
30,东坝地区_110105039000,116.51164,39.964466
31,东坝地区_110105039000,116.511212,39.964773
32,东坝地区_110105039000,116.510754,39.965054
33,东坝地区_110105039000,116.510305,39.965343
34,东坝地区_110105039000,116.509867,39.965641
35,东坝地区_110105039000,116.51164,39.964466
36,东坝地区_110105039000,116.511143,39.96423
37,东坝地区_110105039000,116.510587,39.964093
38,东坝地区_110105039000,116.510004,39.964086
39,东坝地区_110105039000,116.510239,39.967808
40,东坝地区_110105039000,116.509942,39.966828
41,东坝地区_110105039000,116.510276,39.967198
42,东坝地区_110105039000,116.510441,39.967736
43,东坝地区_110105039000,116.510441,39.967736
44,东坝地区_110105039000,116.51065,39.968156
45,东坝地区_110105039000,116.510914,39.968558
46,东坝地区_110105039000,116.510441,39.967736
47,东坝地区_110105039000,116.51056,39.967511
48,东坝地区_110105039000,116.511106,39.967348
49,东坝地区_110105039000,116.51166,39.967204
50,东坝地区_110105039000,116.512219,39.967068
51,东坝地区_110105039000,116.512778,39.966934
52,东坝地区_110105039000,116.512052,39.968889
53,东坝地区_110105039000,116.511468,39.96886
54,东坝地区_110105039000,116.51116,39.968844
55,东坝地区_110105039000,116.511405,39.969157
56,东坝地区_110105039000,116.51198,39.969239
57,东坝地区_110105039000,116.516511,39.971153
58,东坝地区_110105039000,116.51593,39.971126
59,东坝地区_110105039000,116.515387,39.97096
60,东坝地区_110105039000,116.514849,39.970784
61,东坝地区_110105039000,116.514311,39.970607
62,东坝地区_110105039000,116.513772,39.970431
63,东坝地区_110105039000,116.513234,39.970255
64,东坝地区_110105039000,116.512696,39.970079
65,东坝地区_110105039000,116.512164,39.969893
66,东坝地区_110105039000,116.511726,39.969599
67,东坝地区_110105039000,116.511434,39.96921
68,东坝地区_110105039000,116.512979,39.964478
69,东坝地区_110105039000,116.512393,39.964473
70,东坝地区_110105039000,116.511808,39.964468
71,东坝地区_110105039000,116.511786,39.963085
72,东坝地区_110105039000,116.512247,39.963358
73,东坝地区_110105039000,116.512582,39.963726
74,东坝地区_110105039000,116.512826,39.964135
75,东坝地区_110105039000,116.512979,39.964478
76,东坝地区_110105039000,116.513449,39.964745
77,东坝地区_110105039000,116.513184,39.966826
78,东坝地区_110105039000,116.513249,39.966716
79,东坝地区_110105039000,116.513249,39.966716
80,东坝地区_110105039000,116.513834,39.96674
81,东坝地区_110105039000,116.514419,39.966751
82,东坝地区_110105039000,116.515005,39.966762
83,东坝地区_110105039000,116.513249,39.966716
84,东坝地区_110105039000,116.513427,39.966286
85,东坝地区_110105039000,116.513443,39.966248
86,东坝地区_110105039000,116.514027,39.966284
87,东坝地区_110105039000,116.51461,39.96632
88,东坝地区_110105039000,116.513594,39.965622
89,东坝地区_110105039000,116.513486,39.966065
90,东坝地区_110105039000,116.513594,39.965622
91,东坝地区_110105039000,116.514161,39.965736
92,东坝地区_110105039000,116.514727,39.96585
93,东坝地区_110105039000,116.513594,39.965622
94,东坝地区_110105039000,116.513662,39.965175
95,东坝地区_110105039000,116.513585,39.967165
96,东坝地区_110105039000,116.513585,39.967165
97,东坝地区_110105039000,116.514171,39.967164
98,东坝地区_110105039000,116.514756,39.967164
99,东坝地区_110105039000,116.513698,39.964971
100,东坝地区_110105039000,116.513662,39.964891
101,东坝地区_110105039000,116.514072,39.96457
102,东坝地区_110105039000,116.514509,39.96427
103,东坝地区_110105039000,116.514986,39.96401
104,东坝地区_110105039000,116.515444,39.963731
105,东坝地区_110105039000,116.515765,39.963358
106,东坝地区_110105039000,116.513698,39.964971
107,东坝地区_110105039000,116.514282,39.965006
108,东坝地区_110105039000,116.514866,39.965032
109,东坝地区_110105039000,116.51545,39.965062
110,东坝地区_110105039000,116.516015,39.965175
111,东坝地区_110105039000,116.516504,39.965417
112,东坝地区_110105039000,116.516945,39.965714
113,东坝地区_110105039000,116.517386,39.96601
114,东坝地区_110105039000,116.517848,39.966286
115,东坝地区_110105039000,116.513754,39.96731
116,东坝地区_110105039000,116.514339,39.967335
117,东坝地区_110105039000,116.514861,39.968311
118,东坝地区_110105039000,116.514484,39.967968
119,东坝地区_110105039000,116.514105,39.967624
120,东坝地区_110105039000,116.515831,39.9624
121,东坝地区_110105039000,116.515705,39.96196
122,东坝地区_110105039000,116.515813,39.963286
123,东坝地区_110105039000,116.515827,39.962836
124,东坝地区_110105039000,116.526488,39.972883
125,东坝地区_110105039000,116.525911,39.97281
126,东坝地区_110105039000,116.525338,39.972886
127,东坝地区_110105039000,116.524768,39.972983
128,东坝地区_110105039000,116.524189,39.973042
129,东坝地区_110105039000,116.523606,39.973056
130,东坝地区_110105039000,116.523021,39.973036
131,东坝地区_110105039000,116.522442,39.972978
132,东坝地区_110105039000,116.521864,39.972906
133,东坝地区_110105039000,116.521295,39.972805
134,东坝地区_110105039000,116.520741,39.972662
135,东坝地区_110105039000,116.520201,39.972489
136,东坝地区_110105039000,116.519661,39.972317
137,东坝地区_110105039000,116.51912,39.972146
138,东坝地区_110105039000,116.518582,39.97197
139,东坝地区_110105039000,116.518038,39.971805
140,东坝地区_110105039000,116.517494,39.97164
141,东坝地区_110105039000,116.516953,39.971468
142,东坝地区_110105039000,116.516524,39.971168
143,东坝地区_110105039000,116.516511,39.971153
144,东坝地区_110105039000,116.516744,39.97074
145,东坝地区_110105039000,116.517002,39.970336
146,东坝地区_110105039000,116.517259,39.969932
147,东坝地区_110105039000,116.517517,39.969528
148,东坝地区_110105039000,116.517775,39.969124
149,东坝地区_110105039000,116.518033,39.96872
150,东坝地区_110105039000,116.518285,39.968314
151,东坝地区_110105039000,116.518532,39.967905
152,东坝地区_110105039000,116.518758,39.96749
153,东坝地区_110105039000,116.518889,39.967054
154,东坝地区_110105039000,116.517005,39.952305
155,东坝地区_110105039000,116.51758,39.95239
156,东坝地区_110105039000,116.518155,39.952469
157,东坝地区_110105039000,116.518734,39.952426
158,东坝地区_110105039000,116.517419,39.96206
159,东坝地区_110105039000,116.517928,39.962279
160,东坝地区_110105039000,116.518441,39.962495
161,东坝地区_110105039000,116.519,39.962628
162,东坝地区_110105039000,116.519581,39.962623
163,东坝地区_110105039000,116.518043,39.966409
164,东坝地区_110105039000,116.518562,39.966616
165,东坝地区_110105039000,116.521588,39.952558
166,东坝地区_110105039000,116.521008,39.952606
167,东坝地区_110105039000,116.520423,39.9526
168,东坝地区_110105039000,116.519839,39.952594
169,东坝地区_110105039000,116.519255,39.95258
170,东坝地区_110105039000,116.518821,39.949771
171,东坝地区_110105039000,116.518819,39.950221
172,东坝地区_110105039000,116.518816,39.950671
173,东坝地区_110105039000,116.518814,39.951121
174,东坝地区_110105039000,116.518811,39.951571
175,东坝地区_110105039000,116.518808,39.952021
176,东坝地区_110105039000,116.519818,39.957358
177,东坝地区_110105039000,116.519276,39.957189
178,东坝地区_110105039000,116.518929,39.966718
179,东坝地区_110105039000,116.519473,39.966552
180,东坝地区_110105039000,116.519442,39.955561
181,东坝地区_110105039000,116.519771,39.955933
182,东坝地区_110105039000,116.520098,39.956306
183,东坝地区_110105039000,116.519515,39.966538
184,东坝地区_110105039000,116.519926,39.966859
185,东坝地区_110105039000,116.520099,39.96558
186,东坝地区_110105039000,116.519869,39.965994
187,东坝地区_110105039000,116.519616,39.966399
188,东坝地区_110105039000,116.520926,39.963054
189,东坝地区_110105039000,116.520374,39.962905
190,东坝地区_110105039000,116.519829,39.962745
191,东坝地区_110105039000,116.520561,39.960032
192,东坝地区_110105039000,116.520286,39.960429
193,东坝地区_110105039000,116.52009,39.960852
194,东坝地区_110105039000,116.519917,39.961282
195,东坝地区_110105039000,116.519888,39.961727
196,东坝地区_110105039000,116.519771,39.962165
197,东坝地区_110105039000,116.519613,39.962599
198,东坝地区_110105039000,116.519779,39.957941
199,东坝地区_110105039000,116.520279,39.958167
200,东坝地区_110105039000,116.519779,39.957941
201,东坝地区_110105039000,116.51981,39.957491
202,东坝地区_110105039000,116.519818,39.957358
203,东坝地区_110105039000,116.520328,39.957137
204,东坝地区_110105039000,116.521008,39.96319
205,东坝地区_110105039000,116.520848,39.963623
206,东坝地区_110105039000,116.520662,39.96405
207,东坝地区_110105039000,116.520473,39.964476
208,东坝地区_110105039000,116.52027,39.964899
209,东坝地区_110105039000,116.520119,39.965332
210,东坝地区_110105039000,116.520301,39.958171
211,东坝地区_110105039000,116.520348,39.956626
212,东坝地区_110105039000,116.520436,39.957071
213,东坝地区_110105039000,116.520285,39.967109
214,东坝地区_110105039000,116.521022,39.957252
215,东坝地区_110105039000,116.520473,39.957098
216,东坝地区_110105039000,116.520795,39.958298
217,东坝地区_110105039000,116.520957,39.957374
218,东坝地区_110105039000,116.520754,39.957797
219,东坝地区_110105039000,116.520957,39.957374
220,东坝地区_110105039000,116.520576,39.957717
221,东坝地区_110105039000,116.520561,39.960032
222,东坝地区_110105039000,116.52074,39.959603
223,东坝地区_110105039000,116.520561,39.967424
224,东坝地区_110105039000,116.521291,39.968318
225,东坝地区_110105039000,116.520941,39.967958
226,东坝地区_110105039000,116.520795,39.958298
227,东坝地区_110105039000,116.521123,39.958383
228,东坝地区_110105039000,116.520993,39.958822
229,东坝地区_110105039000,116.520906,39.958327
230,东坝地区_110105039000,116.520957,39.957374
231,东坝地区_110105039000,116.520926,39.963054
232,东坝地区_110105039000,116.520926,39.963054
233,东坝地区_110105039000,116.521065,39.962616
234,东坝地区_110105039000,116.521249,39.962188
235,东坝地区_110105039000,116.521433,39.961761
236,东坝地区_110105039000,116.521614,39.961333
237,东坝地区_110105039000,116.521823,39.960912
238,东坝地区_110105039000,116.521994,39.960482
239,东坝地区_110105039000,116.522152,39.960048
240,东坝地区_110105039000,116.522337,39.959621
241,东坝地区_110105039000,116.522527,39.959195
242,东坝地区_110105039000,116.522715,39.958769
243,东坝地区_110105039000,116.521022,39.957252
244,东坝地区_110105039000,116.521035,39.958361
245,东坝地区_110105039000,116.521035,39.958361
246,东坝地区_110105039000,116.523363,39.963533
247,东坝地区_110105039000,116.522803,39.9634
248,东坝地区_110105039000,116.522238,39.963285
249,东坝地区_110105039000,116.521666,39.963195
250,东坝地区_110105039000,116.521081,39.963193
251,东坝地区_110105039000,116.521047,39.957824
252,东坝地区_110105039000,116.521135,39.957379
253,东坝地区_110105039000,116.521157,39.957268
254,东坝地区_110105039000,116.521156,39.957868
255,东坝地区_110105039000,116.521245,39.957423
256,东坝地区_110105039000,116.521273,39.957282
257,东坝地区_110105039000,116.521852,39.957348
258,东坝地区_110105039000,116.522417,39.957464
259,东坝地区_110105039000,116.522983,39.957579
260,东坝地区_110105039000,116.522361,39.968869
261,东坝地区_110105039000,116.521829,39.968682
262,东坝地区_110105039000,116.521378,39.968397
263,东坝地区_110105039000,116.522127,39.952544
264,东坝地区_110105039000,116.522746,39.958698
265,东坝地区_110105039000,116.522168,39.958628
266,东坝地区_110105039000,116.52177,39.958305
267,东坝地区_110105039000,116.522348,39.958376
268,东坝地区_110105039000,116.522823,39.958525
269,东坝地区_110105039000,116.522244,39.958455
270,东坝地区_110105039000,116.521893,39.958503
271,东坝地区_110105039000,116.522471,39.958574
272,东坝地区_110105039000,116.522127,39.952544
273,东坝地区_110105039000,116.522615,39.952785
274,东坝地区_110105039000,116.52317,39.952926
275,东坝地区_110105039000,116.522127,39.952544
276,东坝地区_110105039000,116.522274,39.952108
277,东坝地区_110105039000,116.522361,39.951663
278,东坝地区_110105039000,116.522447,39.951218
279,东坝地区_110105039000,116.52215,39.969511
280,东坝地区_110105039000,116.522436,39.969119
281,东坝地区_110105039000,116.522188,39.966681
282,东坝地区_110105039000,116.522391,39.96626
283,东坝地区_110105039000,116.522361,39.968869
284,东坝地区_110105039000,116.522361,39.968869
285,东坝地区_110105039000,116.522499,39.968432
286,东坝地区_110105039000,116.522504,39.969038
287,东坝地区_110105039000,116.522463,39.968976
288,东坝地区_110105039000,116.522996,39.968788
289,东坝地区_110105039000,116.52316,39.969489
290,东坝地区_110105039000,116.522719,39.969192
291,东坝地区_110105039000,116.522573,39.966062
292,东坝地区_110105039000,116.523136,39.966186
293,东坝地区_110105039000,116.5237,39.966305
294,东坝地区_110105039000,116.524264,39.966424
295,东坝地区_110105039000,116.524827,39.966547
296,东坝地区_110105039000,116.522573,39.966062
297,东坝地区_110105039000,116.522593,39.965615
298,东坝地区_110105039000,116.522809,39.965039
299,东坝地区_110105039000,116.522746,39.958698
300,东坝地区_110105039000,116.522784,39.958612
301,东坝地区_110105039000,116.522823,39.958525
302,东坝地区_110105039000,116.523363,39.963533
303,东坝地区_110105039000,116.523218,39.963969
304,东坝地区_110105039000,116.523053,39.964401
305,东坝地区_110105039000,116.522887,39.964833
306,东坝地区_110105039000,116.522861,39.958439
307,东坝地区_110105039000,116.523937,39.958732
308,东坝地区_110105039000,116.523423,39.958516
309,东坝地区_110105039000,116.522958,39.958219
310,东坝地区_110105039000,116.523942,39.958631
311,东坝地区_110105039000,116.523428,39.958416
312,东坝地区_110105039000,116.523233,39.95763
313,东坝地区_110105039000,116.523032,39.958053
314,东坝地区_110105039000,116.523059,39.970119
315,东坝地区_110105039000,116.523248,39.970541
316,东坝地区_110105039000,116.523667,39.970853
317,东坝地区_110105039000,116.524174,39.971077
318,东坝地区_110105039000,116.524741,39.971185
319,东坝地区_110105039000,116.52532,39.971139
320,东坝地区_110105039000,116.523094,39.970031
321,东坝地区_110105039000,116.52316,39.969489
322,东坝地区_110105039000,116.523105,39.969938
323,东坝地区_110105039000,116.523343,39.957567
324,东坝地区_110105039000,116.52316,39.969489
325,东坝地区_110105039000,116.523576,39.953128
326,东坝地区_110105039000,116.523413,39.95356
327,东坝地区_110105039000,116.524799,39.958034
328,东坝地区_110105039000,116.524264,39.957852
329,东坝地区_110105039000,116.523723,39.957681
330,东坝地区_110105039000,116.523343,39.957567
331,东坝地区_110105039000,116.523456,39.957125
332,东坝地区_110105039000,116.52363,39.956695
333,东坝地区_110105039000,116.523811,39.956266
334,东坝地区_110105039000,116.523991,39.955838
335,东坝地区_110105039000,116.524172,39.95541
336,东坝地区_110105039000,116.524355,39.954982
337,东坝地区_110105039000,116.524556,39.954559
338,东坝地区_110105039000,116.524762,39.954138
339,东坝地区_110105039000,116.524953,39.953712
340,东坝地区_110105039000,116.523423,39.963503
341,东坝地区_110105039000,116.523423,39.963503
342,东坝地区_110105039000,116.523985,39.963629
343,东坝地区_110105039000,116.524547,39.963752
