ID,Area,Longitude,Latitude
0,龙泽园街道_110114012000,116.303655,40.085584
1,龙泽园街道_110114012000,116.303113,40.085421
2,龙泽园街道_110114012000,116.302614,40.085186
3,龙泽园街道_110114012000,116.302114,40.084951
4,龙泽园街道_110114012000,116.301615,40.084716
5,龙泽园街道_110114012000,116.301115,40.084481
6,龙泽园街道_110114012000,116.300624,40.084236
7,龙泽园街道_110114012000,116.302131,40.082021
8,龙泽园街道_110114012000,116.301659,40.082282
9,龙泽园街道_110114012000,116.301331,40.082653
10,龙泽园街道_110114012000,116.301033,40.08304
11,龙泽园街道_110114012000,116.300734,40.083427
12,龙泽园街道_110114012000,116.300459,40.083823
13,龙泽园街道_110114012000,116.302131,40.082021
14,龙泽园街道_110114012000,116.30264,40.082244
15,龙泽园街道_110114012000,116.303158,40.082455
16,龙泽园街道_110114012000,116.304647,40.078587
17,龙泽园街道_110114012000,116.304206,40.07888
18,龙泽园街道_110114012000,116.303904,40.079265
19,龙泽园街道_110114012000,116.303607,40.079653
20,龙泽园街道_110114012000,116.30331,40.08004
21,龙泽园街道_110114012000,116.303013,40.080428
22,龙泽园街道_110114012000,116.302715,40.080816
23,龙泽园街道_110114012000,116.302418,40.081203
24,龙泽园街道_110114012000,116.302162,40.081606
25,龙泽园街道_110114012000,116.305342,40.083433
26,龙泽园街道_110114012000,116.304876,40.083164
27,龙泽园街道_110114012000,116.304359,40.082952
28,龙泽园街道_110114012000,116.30386,40.082717
29,龙泽园街道_110114012000,116.30365,40.08257
30,龙泽园街道_110114012000,116.303917,40.082169
31,龙泽园街道_110114012000,116.304253,40.081804
32,龙泽园街道_110114012000,116.304635,40.081464
33,龙泽园街道_110114012000,116.303655,40.085584
34,龙泽园街道_110114012000,116.304066,40.085271
35,龙泽园街道_110114012000,116.30436,40.084881
36,龙泽园街道_110114012000,116.304654,40.084492
37,龙泽园街道_110114012000,116.304948,40.084102
38,龙泽园街道_110114012000,116.305212,40.083701
39,龙泽园街道_110114012000,116.304647,40.078587
40,龙泽园街道_110114012000,116.30531,40.078688
41,龙泽园街道_110114012000,116.304916,40.079023
42,龙泽园街道_110114012000,116.305035,40.078485
43,龙泽园街道_110114012000,116.305035,40.078485
44,龙泽园街道_110114012000,116.305056,40.0782
45,龙泽园街道_110114012000,116.305291,40.07779
46,龙泽园街道_110114012000,116.305391,40.077696
47,龙泽园街道_110114012000,116.30584,40.07895
48,龙泽园街道_110114012000,116.305345,40.078712
49,龙泽园街道_110114012000,116.30599,40.078039
50,龙泽园街道_110114012000,116.30552,40.07777
51,龙泽园街道_110114012000,116.305391,40.077696
52,龙泽园街道_110114012000,116.305342,40.083433
53,龙泽园街道_110114012000,116.305908,40.083537
54,龙泽园街道_110114012000,116.306088,40.077982
55,龙泽园街道_110114012000,116.305617,40.077713
56,龙泽园街道_110114012000,116.305463,40.077625
57,龙泽园街道_110114012000,116.305492,40.077592
58,龙泽园街道_110114012000,116.305631,40.077159
59,龙泽园街道_110114012000,116.30584,40.07895
60,龙泽园街道_110114012000,116.306159,40.079326
61,龙泽园街道_110114012000,116.306528,40.079676
62,龙泽园街道_110114012000,116.30584,40.07895
63,龙泽园街道_110114012000,116.306254,40.078631
64,龙泽园街道_110114012000,116.306988,40.075863
65,龙泽园街道_110114012000,116.306615,40.07621
66,龙泽园街道_110114012000,116.306248,40.076562
67,龙泽园街道_110114012000,116.306615,40.07979
68,龙泽园街道_110114012000,116.306209,40.080114
69,龙泽园街道_110114012000,116.306449,40.078475
70,龙泽园街道_110114012000,116.306026,40.078164
71,龙泽园街道_110114012000,116.306529,40.078409
72,龙泽园街道_110114012000,116.306105,40.078098
73,龙泽园街道_110114012000,116.306136,40.077996
74,龙泽园街道_110114012000,116.30656,40.078307
75,龙泽园街道_110114012000,116.306225,40.083706
76,龙泽园街道_110114012000,116.306751,40.083902
77,龙泽园街道_110114012000,116.306529,40.078409
78,龙泽园街道_110114012000,116.306529,40.078409
79,龙泽园街道_110114012000,116.30661,40.078344
80,龙泽园街道_110114012000,116.307015,40.078019
81,龙泽园街道_110114012000,116.307445,40.077715
82,龙泽园街道_110114012000,116.307986,40.077545
83,龙泽园街道_110114012000,116.308566,40.077487
84,龙泽园街道_110114012000,116.306615,40.07979
85,龙泽园街道_110114012000,116.306988,40.075863
86,龙泽园街道_110114012000,116.307555,40.075971
87,龙泽园街道_110114012000,116.308024,40.076236
88,龙泽园街道_110114012000,116.308491,40.076507
89,龙泽园街道_110114012000,116.306988,40.075863
90,龙泽园街道_110114012000,116.307014,40.075415
